task_id,read,update,scan,insert,mysql_back_log,mysql_key_buffer_size,mysql_max_connections,mysql_innodb_buffer_pool_size,mysql_max_connect_errors,mysql_open_files_limit,mysql_table_open_cache,mysql_max_allowed_packet,mysql_binlog_cache_size,mysql_max_heap_table_size,mysql_tmp_table_size,mysql_read_buffer_size,mysql_read_rnd_buffer_size,mysql_sort_buffer_size,mysql_join_buffer_size,mysql_thread_cache_size,mysql_ft_min_word_len,mysql_transaction_isolation,mysql_innodb_open_files,mysql_innodb_write_io_threads,mysql_innodb_read_io_threads,mysql_innodb_log_buffer_size,mysql_innodb_log_file_size,mysql_innodb_log_files_in_group,mysql_innodb_lock_wait_timeout,mysql_innodb_flush_log_at_trx_commit,mysql_resource,mysql_replicas,mysql_global_status_binlog_cache_use,mysql_global_status_connections,mysql_global_status_created_tmp_tables,mysql_global_status_error_log_buffered_bytes,mysql_global_status_innodb_buffer_pool_read_requests,mysql_global_status_innodb_buffer_pool_reads,mysql_global_status_innodb_buffer_pool_write_requests,mysql_global_status_innodb_data_fsyncs,mysql_global_status_innodb_data_reads,mysql_global_status_innodb_data_writes,mysql_global_status_innodb_dblwr_pages_written,mysql_global_status_innodb_dblwr_writes,mysql_global_status_innodb_log_write_requests,mysql_global_status_innodb_log_writes,mysql_global_status_innodb_os_log_fsyncs,mysql_global_status_innodb_page_size,mysql_global_status_innodb_pages_created,mysql_global_status_innodb_pages_read,mysql_global_status_innodb_pages_written,mysql_global_status_innodb_redo_log_logical_size,mysql_global_status_innodb_system_rows_read,mysql_global_status_innodb_system_rows_updated,mysql_global_status_opened_tables,mysql_global_status_queries,mysql_global_status_questions,mysql_global_status_select_scan,mysql_global_status_ssl_session_cache_size,mysql_global_status_ssl_session_cache_timeout,mysql_global_status_table_locks_immediate,mysql_global_status_table_open_cache_hits,mysql_global_status_table_open_cache_misses,mysql_global_status_table_open_cache_overflows,mysql_global_status_uptime_since_flush_status,mysql_global_variables_binlog_row_event_max_size,mysql_global_variables_binlog_stmt_cache_size,mysql_global_variables_binlog_transaction_dependency_history_size,mysql_global_variables_caching_sha2_password_digest_rounds,mysql_global_variables_connection_memory_chunk_size,mysql_global_variables_cte_max_recursion_depth,mysql_global_variables_delayed_insert_limit,mysql_global_variables_delayed_insert_timeout,mysql_global_variables_delayed_queue_size,mysql_global_variables_eq_range_index_dive_limit,mysql_global_variables_group_concat_max_len,mysql_global_variables_host_cache_size,mysql_global_variables_information_schema_stats_expiry,mysql_global_variables_innodb_adaptive_max_sleep_delay,mysql_global_variables_innodb_concurrency_tickets,mysql_global_variables_innodb_fill_factor,mysql_global_variables_innodb_ft_num_word_optimize,mysql_global_variables_innodb_idle_flush_pct,mysql_global_variables_innodb_io_capacity,mysql_global_variables_innodb_io_capacity_max,mysql_global_variables_innodb_lock_wait_timeout,mysql_global_variables_innodb_log_wait_for_flush_spin_hwm,mysql_global_variables_innodb_log_write_ahead_size,mysql_global_variables_innodb_lru_scan_depth,mysql_global_variables_innodb_old_blocks_time,mysql_global_variables_innodb_open_files,mysql_global_variables_innodb_page_size,mysql_global_variables_innodb_purge_batch_size,mysql_global_variables_innodb_purge_rseg_truncate_frequency,mysql_global_variables_innodb_rollback_segments,mysql_global_variables_innodb_thread_sleep_delay,mysql_global_variables_key_cache_age_threshold,mysql_global_variables_key_cache_block_size,mysql_global_variables_key_cache_division_limit,mysql_global_variables_max_connect_errors,mysql_global_variables_max_connections,mysql_global_variables_max_digest_length,mysql_global_variables_max_error_count,mysql_global_variables_max_length_for_sort_data,mysql_global_variables_max_points_in_geometry,mysql_global_variables_max_prepared_stmt_count,mysql_global_variables_max_sort_length,mysql_global_variables_mysqlx_max_connections,mysql_global_variables_net_buffer_length,mysql_global_variables_performance_schema_max_cond_classes,mysql_global_variables_performance_schema_max_digest_length,mysql_global_variables_performance_schema_max_file_handles,mysql_global_variables_performance_schema_max_memory_classes,mysql_global_variables_performance_schema_max_mutex_classes,mysql_global_variables_performance_schema_max_sql_text_length,mysql_global_variables_performance_schema_max_stage_classes,mysql_global_variables_performance_schema_max_statement_classes,mysql_global_variables_performance_schema_max_thread_classes,mysql_global_variables_performance_schema_session_connect_attrs_size,mysql_global_variables_preload_buffer_size,mysql_global_variables_query_alloc_block_size,mysql_global_variables_query_prealloc_size,mysql_global_variables_range_alloc_block_size,mysql_global_variables_replica_checkpoint_group,mysql_global_variables_replica_checkpoint_period,mysql_global_variables_rpl_read_size,mysql_global_variables_schema_definition_cache,mysql_global_variables_secondary_engine_cost_threshold,mysql_global_variables_select_into_buffer_size,mysql_global_variables_slave_checkpoint_group,mysql_global_variables_slave_checkpoint_period,mysql_global_variables_ssl_session_cache_timeout,mysql_global_variables_stored_program_cache,mysql_global_variables_stored_program_definition_cache,mysql_global_variables_table_definition_cache,mysql_global_variables_table_open_cache,mysql_global_variables_tablespace_definition_cache,mysql_global_variables_transaction_alloc_block_size,mysql_global_variables_transaction_prealloc_size
16,172.0,235903.0,2139.0,346623.0,543,638,4281,498,5712,17311,862,75,88,146,247,80,83,248,184,109,91,READ-COMMITTED,488,40,54,78,2,7,48,1,15,1,0.0,12.0,17.33,2024.0,15202.0,857.0,1932.0,74.0,881.0,266.0,69.0,3.0,839.0,28.0,21.0,16384.0,147.0,857.0,210.0,512.0,4800.0,331.0,144.0,62.67,56.67,26.33,128.0,300.0,9.0,3031.0,144.0,0.0,54.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,817.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,48.0,400.0,8192.0,1024.0,1000.0,488.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5712.0,4281.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,831.0,862.0,256.0,8192.0,4096.0
17,170.0,178175.0,15335.0,653823.0,333,658,1509,181,3924,64877,1016,39,40,184,98,32,158,213,212,216,186,SERIALIZABLE,436,63,44,93,127,9,85,2,5,1,0.0,13.0,22.0,1888.0,15191.0,849.0,1932.0,72.0,872.0,247.0,54.0,3.0,839.0,24.0,18.0,16384.0,147.0,848.0,195.0,512.0,4800.0,331.0,146.0,79.33,72.33,33.0,128.0,300.0,11.0,3031.0,146.0,0.0,116.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,678.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,85.0,400.0,8192.0,1024.0,1000.0,436.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,3924.0,1509.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,908.0,1016.0,256.0,8192.0,4096.0
21,179.0,274687.0,2501.0,283647.0,542,459,714,1010,3909,1031,52,27,116,77,2,86,72,167,29,173,209,SERIALIZABLE,431,32,17,5,113,7,39,1,13,1,0.0,14.67,29.33,1888.0,15205.0,861.0,1932.0,75.0,884.0,268.0,69.0,4.0,839.0,29.0,20.0,16384.0,147.0,860.0,210.0,512.0,4800.0,331.0,2344.67,102.67,94.0,44.0,128.0,300.0,14.67,836.0,2344.67,2310.33,82.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,638.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,39.0,400.0,8192.0,1024.0,1000.0,431.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,3909.0,714.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,426.0,52.0,256.0,8192.0,4096.0
22,169.0,302335.0,1138.0,146431.0,453,38,8151,283,2843,56000,820,61,104,49,149,110,236,8,180,235,169,SERIALIZABLE,102,24,64,21,103,8,35,2,24,1,0.0,16.67,38.33,1888.0,15327.67,848.0,1940.0,78.0,872.0,272.0,72.0,5.33,842.0,28.67,20.33,16384.0,147.0,848.0,212.67,682.67,4800.0,331.0,154.33,131.33,120.67,57.67,128.0,300.0,19.33,3031.0,154.33,0.0,116.67,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,1010.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,35.0,400.0,8192.0,1024.0,1000.0,102.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,2843.0,8151.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,810.0,820.0,256.0,8192.0,4096.0
23,184.0,427263.0,2281.0,376831.0,450,132,7502,156,3847,57113,916,86,113,104,222,162,253,95,224,223,162,SERIALIZABLE,112,24,60,16,117,8,45,2,30,1,0.0,12.33,20.33,1888.0,15199.0,859.0,1932.0,77.0,882.0,297.0,75.0,5.0,839.0,51.0,19.0,16384.0,147.0,858.0,216.0,512.0,4800.0,331.0,145.33,69.33,63.0,30.67,128.0,300.0,10.33,3031.0,145.33,0.0,58.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,978.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,45.0,400.0,8192.0,1024.0,1000.0,112.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,3847.0,7502.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,858.0,916.0,256.0,8192.0,4096.0
24,168.0,175231.0,1929.0,121151.0,625,265,9693,311,1867,61119,798,74,96,39,91,122,192,62,163,232,199,SERIALIZABLE,203,41,48,36,84,10,31,2,27,1,0.0,14.0,26.67,1888.0,15203.0,857.0,1932.0,70.0,880.0,270.0,73.0,3.0,839.0,28.0,18.0,16384.0,147.0,856.0,214.0,512.0,4800.0,331.0,148.67,93.33,85.33,40.33,128.0,300.0,13.67,3031.0,148.67,0.0,83.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,1087.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,31.0,400.0,8192.0,1024.0,1000.0,203.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,1867.0,9693.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,799.0,798.0,256.0,8192.0,4096.0
25,171.0,139135.0,2703.0,244223.0,377,152,5930,122,5704,49142,665,50,77,130,123,103,119,156,254,242,124,SERIALIZABLE,149,19,52,51,60,9,60,2,18,1,0.0,11.0,15.33,1888.0,15201.0,862.0,1933.0,76.0,885.0,253.0,54.0,5.0,840.0,28.0,19.0,16384.0,147.0,861.0,195.0,512.0,4800.0,331.0,143.0,51.67,46.67,23.33,128.0,300.0,8.0,3031.0,143.0,0.0,78.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,899.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,60.0,400.0,8192.0,1024.0,1000.0,149.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5704.0,5930.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,732.0,665.0,256.0,8192.0,4096.0
26,168.0,276223.0,2473.0,624639.0,353,371,5937,94,6080,48706,652,46,77,135,123,78,116,197,241,183,123,SERIALIZABLE,263,9,52,51,55,9,63,1,17,1,0.0,9.67,9.33,1888.0,15190.0,847.0,1932.0,92.0,871.0,275.0,68.0,10.0,839.0,31.0,22.0,16384.0,147.0,847.0,209.0,512.0,4800.0,331.0,140.0,33.33,29.67,14.33,128.0,300.0,5.0,3031.0,140.0,0.0,46.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,899.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,63.0,400.0,8192.0,1024.0,1000.0,263.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6080.0,5937.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,726.0,652.0,256.0,8192.0,4096.0
27,159.0,226431.0,2419.0,203775.0,242,181,6546,120,7749,38034,949,51,51,166,48,24,144,156,250,148,73,SERIALIZABLE,355,31,36,71,46,10,57,2,20,1,0.0,15.0,30.33,1768.0,15204.0,858.0,1932.0,70.0,881.0,268.0,73.0,3.0,839.0,26.0,18.0,16384.0,147.0,857.0,214.0,512.0,4800.0,331.0,150.67,106.33,97.33,46.0,128.0,300.0,15.67,3031.0,150.67,0.0,100.33,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,930.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,57.0,400.0,8192.0,1024.0,1000.0,355.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7749.0,6546.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,874.0,949.0,256.0,8192.0,4096.0
28,165.0,336127.0,2655.0,306687.0,194,425,3656,217,6702,31734,353,26,69,123,142,60,105,130,72,212,233,REPEATABLE-READ,184,37,29,89,75,9,74,2,14,1,0.0,10.67,12.0,1888.0,15199.0,855.0,1931.0,75.0,878.0,253.0,54.0,4.0,838.0,28.0,19.0,16384.0,147.0,854.0,195.0,512.0,4800.0,331.0,782.67,43.67,39.0,18.67,128.0,300.0,6.67,2390.0,782.67,665.0,28.67,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,785.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,74.0,400.0,8192.0,1024.0,1000.0,184.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6702.0,3656.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,576.0,353.0,256.0,8192.0,4096.0
29,173.0,947199.0,2065.0,430591.0,357,288,4969,433,4325,51529,226,29,82,205,88,100,141,200,206,249,13,READ-COMMITTED,160,19,44,61,19,7,94,1,5,1,0.0,9.0,6.5,1768.0,15194.0,850.0,1932.0,80.0,873.0,252.0,56.0,5.0,839.0,25.0,22.0,16384.0,147.0,849.0,197.0,512.0,4800.0,331.0,1495.5,22.0,19.0,10.0,128.0,300.0,3.5,1674.0,1495.5,1417.0,17.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,851.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,94.0,400.0,8192.0,1024.0,1000.0,160.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,4325.0,4969.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,513.0,226.0,256.0,8192.0,4096.0
30,169.0,164223.0,3083.0,156543.0,518,73,1891,373,5502,25161,730,97,54,98,74,171,63,141,227,225,141,READ-UNCOMMITTED,245,49,50,37,59,5,80,2,7,1,0.0,13.0,22.0,1888.0,15200.0,855.0,1932.0,69.0,878.0,269.0,73.0,2.0,839.0,28.0,19.0,16384.0,147.0,854.0,214.0,512.0,4800.0,331.0,146.33,77.67,70.67,33.33,128.0,300.0,11.33,3031.0,146.33,0.0,90.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,697.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,80.0,400.0,8192.0,1024.0,1000.0,245.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5502.0,1891.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,765.0,730.0,256.0,8192.0,4096.0
32,177.0,386047.0,2749.0,1170431.0,599,21,2038,372,5347,24811,760,102,57,98,77,182,45,139,226,226,145,READ-UNCOMMITTED,203,49,50,38,64,5,76,2,4,1,0.0,12.0,18.0,1888.0,15198.0,852.0,1932.0,73.0,875.0,253.0,56.0,3.0,839.0,28.0,19.0,16384.0,147.0,851.0,197.0,512.0,4800.0,331.0,144.67,63.67,57.67,27.67,128.0,300.0,9.67,3031.0,144.67,0.0,103.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,704.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,76.0,400.0,8192.0,1024.0,1000.0,203.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5347.0,2038.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,780.0,760.0,256.0,8192.0,4096.0
33,165.0,778751.0,2563.0,966655.0,733,91,1683,595,6456,17316,722,95,67,145,101,178,63,147,231,256,110,READ-UNCOMMITTED,161,61,59,43,79,4,82,2,8,1,0.0,13.67,26.33,1888.0,15204.0,860.0,1932.0,70.0,883.0,247.0,54.0,3.0,839.0,24.0,19.0,16384.0,147.0,859.0,195.0,512.0,4800.0,331.0,148.0,89.0,81.33,39.33,128.0,300.0,13.0,3031.0,148.0,0.0,105.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,687.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,82.0,400.0,8192.0,1024.0,1000.0,161.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6456.0,1683.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,761.0,722.0,256.0,8192.0,4096.0
34,176.0,199295.0,2367.0,169343.0,403,185,807,241,5204,27320,891,108,35,119,23,143,100,122,25,241,57,READ-UNCOMMITTED,239,48,40,55,63,3,110,2,6,1,0.0,14.0,27.33,1768.0,15197.0,854.0,1933.0,70.0,877.0,268.0,73.0,3.0,840.0,26.0,18.0,16384.0,147.0,853.0,214.0,512.0,4800.0,331.0,149.0,93.33,85.33,41.33,128.0,300.0,14.0,3031.0,149.0,0.0,108.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,643.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,110.0,400.0,8192.0,1024.0,1000.0,239.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5204.0,807.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,845.0,891.0,256.0,8192.0,4096.0
35,172.0,374527.0,20207.0,213887.0,519,314,2240,344,8376,20431,485,83,53,66,127,205,3,169,217,219,137,READ-UNCOMMITTED,141,44,45,33,94,6,68,2,3,1,0.0,9.33,8.0,1888.0,15190.0,849.0,1932.0,74.0,873.0,284.0,73.0,4.0,839.0,41.0,20.0,16384.0,147.0,849.0,214.0,512.0,4800.0,331.0,139.33,27.33,24.0,12.33,128.0,300.0,4.33,3031.0,139.33,7.0,58.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,715.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,68.0,400.0,8192.0,1024.0,1000.0,141.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8376.0,2240.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,642.0,485.0,256.0,8192.0,4096.0
36,162.0,183679.0,2211.0,156031.0,392,93,6578,556,110,35154,617,7,97,85,23,135,73,190,198,177,157,REPEATABLE-READ,165,51,54,68,40,5,94,2,7,1,0.0,12.0,19.67,1888.0,15199.0,853.0,1932.0,72.0,876.0,250.0,54.0,3.0,839.0,27.0,18.0,16384.0,147.0,852.0,195.0,512.0,4800.0,331.0,144.67,65.67,59.67,29.33,128.0,300.0,9.67,3031.0,144.67,0.0,55.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,931.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,94.0,400.0,8192.0,1024.0,1000.0,165.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,110.0,6578.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,708.0,617.0,256.0,8192.0,4096.0
37,175.0,200703.0,3667.0,152063.0,685,219,2511,424,6160,28073,984,114,62,143,61,167,51,232,245,153,180,READ-COMMITTED,315,41,1,44,53,10,73,2,10,1,0.0,15.0,29.33,1888.0,15198.0,851.0,1932.0,72.0,874.0,255.0,57.0,3.0,839.0,29.0,18.0,16384.0,147.0,850.0,198.0,512.0,4800.0,331.0,150.33,104.67,95.67,44.67,128.0,300.0,15.33,3031.0,150.33,0.0,118.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,728.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,73.0,400.0,8192.0,1024.0,1000.0,315.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6160.0,2511.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,892.0,984.0,256.0,8192.0,4096.0
38,180.0,1077247.0,3709.0,902143.0,266,741,5360,455,811,46076,765,79,79,109,80,144,29,108,147,207,200,READ-UNCOMMITTED,602,9,60,81,91,6,63,2,17,1,0.0,13.33,24.0,1888.0,15199.0,853.0,1932.0,83.0,876.0,259.0,56.0,8.0,839.0,29.0,18.0,16384.0,147.0,852.0,197.0,512.0,4800.0,331.0,147.33,83.33,76.0,36.33,128.0,300.0,12.33,3031.0,147.33,0.0,68.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,871.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,63.0,400.0,8192.0,1024.0,1000.0,602.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,811.0,5360.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,782.0,765.0,256.0,8192.0,4096.0
39,163.0,306431.0,2365.0,292351.0,565,509,484,358,7279,37676,563,122,44,21,110,115,124,145,190,242,229,REPEATABLE-READ,230,57,50,11,21,9,81,1,23,1,0.0,10.33,12.33,1888.0,15192.0,846.0,1933.0,75.0,869.0,270.0,73.0,4.0,840.0,27.0,19.0,16384.0,147.0,845.0,214.0,512.0,4800.0,331.0,141.67,42.33,38.0,19.0,128.0,300.0,6.67,3031.0,141.67,2.0,41.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,612.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,81.0,400.0,8192.0,1024.0,1000.0,230.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7279.0,484.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,681.0,563.0,256.0,8192.0,4096.0
